,Unnamed: 0,latitude,longitude,ward_name,lga_name,Name of Center
317,317,10.5942174,7.40557770000004,Afaka,Igabi,Mando Primary Health Center
318,318,10.8234267,7.57000560000006,Birnin Yero,Igabi,Jaji Comprehensive Health Center
319,319,10.8409900001446,7.60569999991708,Birnin Yero,Igabi,Sanhu Primary Health Center
320,320,10.8235230002766,7.56997799964563,Birnin Yero,Igabi,Comprehensive Health Center
321,321,10.8300599997182,7.57559000045876,Birnin Yero,Igabi,Kim Maternity Hospital
322,322,10.8819649999851,7.57240100029196,Birnin Yero,Igabi,Labar Health Center
323,323,10.8819665,7.57245150000006,Birnin Yero,Igabi,Labar Primary Health Center
324,324,10.8083199999468,7.5571599999364,Birnin Yero,Igabi,Genesis Hospital Ang Pete
325,325,10.8233290001448,7.56995399962932,Birnin Yero,Igabi,Jaji Compresive Health Center
326,326,10.70981167,7.74637000000007,Fanshanu,Igabi,Gadan Gayan Primary Health Center
327,327,10.68855167,7.82512666700006,Fanshanu,Igabi,Fanturawa Health Center
328,328,10.6935969250001,7.82573820200003,Fanshanu,Igabi,Dokan Yahaya Health Center
329,329,10.74355833,7.68833833300005,Fanshanu,Igabi,Madaci Health Center Amana
330,330,10.7099030000771,7.74623200040196,Fanshanu,Igabi,Gadangayan Primary Health Care
331,331,10.6886169996143,7.82503699994624,Fanshanu,Igabi,Fanturawa Health Post
332,332,10.7127099999843,7.74867000005844,Fanshanu,Igabi,Gadama Clinic
333,333,10.7056300001738,7.75002999998253,Fanshanu,Igabi,Marhaba Nursing
334,334,10.7436109999802,7.68831800005211,Fanshanu,Igabi,Amana Madaci Health Post
335,335,10.7691300003191,7.67310999971897,Fanshanu,Igabi,Yasram Memorial Hospital
336,336,10.55672667,7.72624,Gwaraji,Igabi,Primary Health Clinic Gwaraji
337,337,10.63352667,7.60873666700007,Gwaraji,Igabi,Burkonu Health Center
338,338,10.6135819996315,7.64637499955381,Gwaraji,Igabi,Kaban Primary Health Clinic
339,339,10.6229910000001,7.68248500000004,Gwaraji,Igabi,Gwaraji Primary Health Center
340,340,10.61355833,7.64623833300004,Gwaraji,Igabi,Kaban Health Center
341,341,10.55672667,7.72624000000008,Gwaraji,Igabi,Gwaraji Primary Health Center
342,342,10.6436410000552,7.63495599979512,Gwaraji,Igabi,Maje Health Care
343,343,10.6335110001723,7.60880000002339,Gwaraji,Igabi,Burkonu Primary Health Clinic
344,344,10.60193,7.711731,Gwaraji,Igabi,Liggyara Health Clinic
345,345,10.8832959998895,7.74312400029021,Igabi,Igabi,Illa Health Center
346,346,10.852725,7.79281000000003,Igabi,Igabi,Ribisa Dispensary
347,347,10.8874759997296,7.79340700045515,Igabi,Igabi,Sheka Health Center
348,348,10.8833750000001,7.74316500000003,Igabi,Igabi,Illa Health Center
349,349,10.7843573000001,7.77545710000004,Igabi,Igabi,Igabi Primary Health Center
350,350,10.7843573,7.7754571,Igabi,Igabi,Primary Health Center Igabi
351,351,10.9582669998288,7.4982169998874,Kerawa,Igabi,Bina Health Post
352,352,10.9841200003947,7.59579000018368,Kerawa,Igabi,Tudun Wadan Danmama Health Clinic
353,353,10.951350000129,7.5459330003082,Kerawa,Igabi,Kerawa Primary Health Care
354,354,11.0005600000001,7.57691666700003,Kerawa,Igabi,Birnin Dosa Health Center Sabon
355,355,11.00002,7.60204,Kerawa,Igabi,Unguwan Samaju Dispensary
356,356,10.928119,7.57853900000003,Kerawa,Igabi,Dinki Health Center
357,357,10.9419419997367,7.60286299998944,Kerawa,Igabi,Tumbau Health Post
358,358,10.969324,7.42150600000002,Kerawa,Igabi,Kerawa Health Post
359,359,10.98418,7.59580666700003,Kerawa,Igabi,Tudun Wadan Dan Mama Health Center
360,360,11.0005079995296,7.57659600014227,Kerawa,Igabi,Sabon Birnin Dosa Health Clinic
361,361,10.7680216700001,7.51809833300007,Kwarau,Igabi,Kwarau Tasha Health Clinic
362,362,10.6261160001478,7.582911000433,Kwarau,Igabi,Ruhogi Primary Health Center
363,363,10.7621055000001,7.51971210000005,Kwarau,Igabi,Sabon Birnin Yero Health Center
364,364,10.77039,7.50862,Kwarau,Igabi,Kwarau Gari Primary Health Care
365,365,10.6945999996794,7.51186000015718,Kwarau,Igabi,Al Amin Nursing And Maternity
366,366,10.7312159995583,7.59472700046143,Kwarau,Igabi,Kangimi Health Post
367,367,10.697372,7.51576600000004,Kwarau,Igabi,Maraban Jos Primary Health Center
368,368,10.613589999637,7.54624999952358,Kwarau,Igabi,Kaban Primary Health Care
369,369,10.6786980000001,7.49395100000004,Kwarau,Igabi,Dankande Health Center
370,370,10.7679719995323,7.51822500048189,Kwarau,Igabi,Kwarau Tasha Health Clinic
371,371,10.7699000000001,7.49951200000004,Kwarau,Igabi,Kwarau Gari Health Clinic
372,372,10.6978699999013,7.51228000044256,Kwarau,Igabi,Hope Clinic Maternity
373,373,10.5987019995213,7.6145649999404,Rigachikun,Igabi,Likora Primary Health Post
374,374,10.6120599995974,7.51305799997118,Rigachikun,Igabi,Zaure Primary Health Center
375,375,10.59937,7.46876100000003,Rigachikun,Igabi,Rigachikun Model Primary Health Center
376,376,10.5798848000001,7.50558800000005,Rigachikun,Igabi,Kurmin Kaduna Health Center
377,377,10.6121655000001,7.51306490000007,Rigachikun,Igabi,Zaure Health Center
378,378,10.5786,7.5786,Rigachikun,Igabi,Dunki Primary Health Care
379,379,10.5798479997109,7.50559299989908,Rigachikun,Igabi,Kurmin Kadina Health Post
380,380,10.6206890004604,7.46650600034127,Rigachikun,Igabi,Mai Anguwa Tanko Clinic
381,381,10.641734,7.47251100000005,Rigachikun,Igabi,Rigachukun Primary Health Center
382,382,10.5838554000001,7.47163010000003,Rigachikun,Igabi,Rafin Guza Primary Health Center
383,383,10.5838740004463,7.47179699993626,Rigachikun,Igabi,Rafin Guza Health Clinic
384,384,10.56454,7.51977100000005,Rigachikun,Igabi,Rigachukun Primary Health Center
385,385,10.5340759996109,7.39438400033777,Rigasa,Igabi,Taro Taro Primary Health Center
386,386,10.530453,7.37095000000005,Rigasa,Igabi,Bala Nursing and Maternity
387,387,10.540309,7.36640300000005,Rigasa,Igabi,Miyyeti Allah Nursing and Maternity
388,388,10.502433000111,7.37119699958328,Rigasa,Igabi,Nariya Health Clinic
389,389,10.5219740000001,7.37587000000002,Rigasa,Igabi,Miyyeti Allah Primary Health Center
390,390,10.5283239997027,7.3861779997622,Rigasa,Igabi,Halal Nursing Home
391,391,10.5415959997204,7.4032560003659,Rigasa,Igabi,Hayim Dan Mani Primary Health Center
392,392,10.5250839995013,7.39007900041275,Rigasa,Igabi,Aisha Alansariya
393,393,10.5340790000001,7.39430150000004,Rigasa,Igabi,Taro Taro Primary Health Center
394,394,10.5301919999719,7.3820509999581,Rigasa,Igabi,Central Hospital And Maternity
395,395,10.5454876796633,7.37393905537319,Rigasa,Igabi,Taro Taro Health Clinic
396,396,10.5313249997417,7.25534699986866,Rigasa,Igabi,Mallamawa Health Center
397,397,10.5356099996532,7.37312399989258,Rigasa,Igabi,Muazatul Maternity Health Center
398,398,10.541618,7.40333320000008,Rigasa,Igabi,Danmani Health Center
399,399,10.5279960004798,7.38750699966516,Rigasa,Igabi,Nasiha Clinic
400,400,10.5449639340001,7.35608052100002,Rigasa,Igabi,Rigasa General Hospital
401,401,10.5328419997725,7.3779630001805,Rigasa,Igabi,Zaitu Diagnostic
402,402,10.7754989996465,7.44348799970163,Sabon Birnin,Igabi,Tami Primary Health Care
403,403,10.8259399999188,7.54921999954155,Sabon Birnin,Igabi,N'amu Clinic Jaji
404,404,10.7204810002644,7.48214699996862,Sabon Birnin,Igabi,Rinji Primary Health Care
405,405,10.8114370000001,7.30776700000007,Sabon Birnin,Igabi,Sabon Gari Primary Health Center
406,406,10.84268,7.52608000000004,Sabon Birnin,Igabi,Wusono Health Post
407,407,10.8121333850103,7.30373650627992,Sabon Birnin,Igabi,Sabon Birni Primary Health Center
408,408,10.8751500003547,7.63337999972436,Turunku,Igabi,Karakwai Primary Health Care
409,409,10.8042620001896,7.69862500005524,Turunku,Igabi,Turunku Health Clinic
410,410,10.8027600001691,7.64350699960517,Turunku,Igabi,Kankurmi Primary Health Care
411,411,10.873873000487,7.65984099970336,Turunku,Igabi,Bargu Health Facility
412,412,10.87380833,7.65994833300005,Turunku,Igabi,Bargu Health Center
413,413,10.8728449997885,7.62699700038741,Turunku,Igabi,Farakwai Health Clinic
414,414,10.804329222,7.69870000000003,Turunku,Igabi,Turunku Health Center
415,415,10.8728350000001,7.62705333300005,Turunku,Igabi,Farakwai Primary Health Center
416,416,10.803416,7.71046300000006,Turunku,Igabi,Turunku Rural Hospital
417,417,10.9586810001101,7.75773700021909,Zangon Aya,Igabi,Iruga Primary Health Care
418,418,10.9804289998868,7.67530500021041,Zangon Aya,Igabi,Mangi Primary Health Care
419,419,10.9195999995564,7.66544799951305,Zangon Aya,Igabi,Anguwan Malamai Health Clinic
420,420,10.9367720002239,7.66498300019708,Zangon Aya,Igabi,Kigo Primary Health Care
421,421,10.9265600000001,7.76655000000005,Zangon Aya,Igabi,Baushe Dispensaty
422,422,10.9194940004844,7.66561699962784,Zangon Aya,Igabi,Unguwan Malamai Primary Health Care
423,423,10.9236910000001,7.64775200000003,Zangon Aya,Igabi,Lamba Health Post
424,424,10.9721950002922,7.69682099982953,Zangon Aya,Igabi,Tudun Wadan Mangi Primary Health Care
425,425,10.9703650000488,7.70930900031453,Zangon Aya,Igabi,Audi Primary Health Care
426,426,10.9057240001283,7.64867800011859,Zangon Aya,Igabi,Kamfanin Zango Primary Health Care
427,427,10.9057433300001,7.64873833300004,Zangon Aya,Igabi,Zangon Aya Health Clinic
428,428,10.98042667,7.67536166700006,Zangon Aya,Igabi,Mangi Health Center
429,429,10.9154350000001,7.66215700000004,Zangon Aya,Igabi,Zangon Aya Primary Health Center
430,430,10.97213,7.69687166700004,Zangon Aya,Igabi,Tudun Wadan Mangi Primary Health Center
431,431,11.4084259996907,8.01105900033946,Auchan,Ikara,Auchan Primary Health Care
432,432,11.4126249995437,8.01801700006712,Auchan,Ikara,Sabon Garin Auchan Health Clinic
433,433,11.4071339000001,8.01092260000007,Auchan,Ikara,Auchan Primary Health Center
434,434,11.4060700000899,8.00846099957425,Auchan,Ikara,Zainab Nursing Home And Maternity
435,435,11.4110625000001,8.03887160000005,Auchan,Ikara,Kwakwa Health Clinic
436,436,11.3876339995635,8.0446430001582,Auchan,Ikara,Unguwar Sha Aibu Health Clinic
437,437,11.4429665000001,8.02829220000007,Auchan,Ikara,Allah Gaba Health Center
438,438,11.4126521000001,8.01802820000006,Auchan,Ikara,Sabon Gari Health Center
439,439,11.4429590001542,8.02824500001657,Auchan,Ikara,Allah Gaba Health Clinic
440,440,11.3876804,8.04474520000002,Auchan,Ikara,Yar Gora Health Clinic
441,441,11.4109480004042,8.03896300029891,Auchan,Ikara,Kwakwa Health Clinic
442,442,11.175467,8.20933000000002,Ikara,Ikara,Ikara Primary Health Center
443,443,11.1744856,8.22578240000007,Ikara,Ikara,Na Yargora Nursing and Maternity Ikara
444,444,11.1734116700001,8.23089666700002,Ikara,Ikara,Ikara General Hospital
445,445,11.21991,8.25652,Ikara,Ikara,Auchanawa Health Care
446,446,11.1478239996239,8.19253099964118,Ikara,Ikara,Anguwar Alhaji Dogo Health Center
447,447,11.2162350001059,8.25555400046233,Ikara,Ikara,Auchunawa Basic Health Center
448,448,11.1745129997578,8.22588800030564,Ikara,Ikara,Na Yargora Nursing And Maternity Ikaraau
449,449,11.180761000003,8.20608999985387,Ikara,Ikara,Lamari Nursing And Mat Sarki Zaki
450,450,11.1906239997044,8.24093999953277,Ikara,Ikara,Ikara Primary Health Clinic
451,451,11.1905312000001,8.24091790000006,Ikara,Ikara,Zage Zagi Health Center
452,452,11.203761865,8.23013570900002,Ikara,Ikara,Ung Liman Health Center
453,453,11.1697342665598,8.22257914354956,Ikara,Ikara,Shukura Clinic And Maternity
454,454,11.1734500000355,8.16431200046765,Ikara,Ikara,Kankanki Health Post
455,455,11.2162667000001,8.25556580000006,Ikara,Ikara,Auchanawa Health Clinic
456,456,11.1607036,8.29003420000004,Jampalan,Ikara,Malikanci Primary Health Center
457,457,11.1620070002605,8.28793500046368,Jampalan,Ikara,Rahama Maternity Clinic
458,458,11.158894,8.25049400000006,Jampalan,Ikara,Jidis Health Post
459,459,11.1487720000001,8.20838800000007,Jampalan,Ikara,Kartau Health Clinic
460,460,11.1614269998665,8.2886589999556,Jampalan,Ikara,Janfalan Primary Health Clinic
461,461,11.12612,8.29186,Jampalan,Ikara,Bakula Health Care
462,462,11.1546730000001,8.23151700000005,Jampalan,Ikara,Jampalan Health Center
463,463,11.1260348000001,8.29199890000007,Jampalan,Ikara,Bakula Health Center
464,464,11.1488060002911,8.20830500035885,Jampalan,Ikara,Ikara Health Clinic
465,465,11.1789150000001,8.30833900000005,Jampalan,Ikara,Gimbawa Health Clinic
466,466,11.2056579999194,8.10793200016013,Kurmin Kogi,Ikara,Baptist Primary Health Care
467,467,11.206785,8.10760400000004,Kurmin Kogi,Ikara,Kurmin Kogi Health Center
468,468,11.2081665000001,8.10350840000007,Kurmin Kogi,Ikara,Godiya Clinic and Maternity Center
469,469,11.18253,8.18016000000006,Kurmin Kogi,Ikara,Nassarawa Health Center
470,470,11.18253,8.18016,Kurmin Kogi,Ikara,Nassarawa Health Center
471,471,11.167633,8.14787900000005,Kurmin Kogi,Ikara,Anguwan Barau Health Center
472,472,11.2102100000001,8.18167400000004,Kurmin Kogi,Ikara,Danlawal Health Clinic
473,473,11.2498799999661,8.10908099994083,Kurmin Kogi,Ikara,Anglican Dioces Of Ikara
474,474,11.2053419997046,8.10559799957429,Kurmin Kogi,Ikara,Lafiya Clinic Kurmin Kogi
475,475,11.2082699996941,8.10344200010934,Kurmin Kogi,Ikara,Kodia Clinic
476,476,11.2746499997962,8.21073700001125,Kurmin Kogi,Ikara,Godiya Clinic And Maternity Center
477,477,11.1706390001256,8.14412499975157,Kurmin Kogi,Ikara,Anguwan Barau Health Clinic
478,478,11.2750170000455,8.21163399962074,Kurmin Kogi,Ikara,Furana Primary Health Care Center
479,479,11.18701,8.06533,Kurmin Kogi,Ikara,Yelwan Daji Health Care
480,480,11.3659399998234,8.09753000009243,Kuya,Ikara,Jama'a Clinic And Maternity
481,481,11.3904200004565,8.08239299980755,Kuya,Ikara,Gangarida Health Clinic
482,482,11.4496189996794,8.08002700019995,Kuya,Ikara,Kuya Health Post
483,483,11.3903577,8.08233430000007,Kuya,Ikara,Gangariga Health Center
484,484,11.4600141,8.12995920000003,Kuya,Ikara,Bamuyayi Health Clinic
485,485,11.4140697,8.12952840000003,Kuya,Ikara,Tashan Ango Health Center
486,486,11.4030210000182,8.10423699964952,Kuya,Ikara,Tashar Nabai Health Post
487,487,11.3889160160001,8.08129882800006,Kuya,Ikara,Sauki Clinic
488,488,11.4141809996009,8.12962799990152,Kuya,Ikara,Tashar Ango Health Post
489,489,11.4495878000001,8.07996140000006,Kuya,Ikara,P J C Kuya  Primary Health Center
490,490,11.4029174,8.10433970000003,Kuya,Ikara,Tashan Nabai Health Center
491,491,11.4536220000001,8.11011600000006,Kuya,Ikara,Kaza Health Clinic
492,492,11.4600669997783,8.13003400017737,Kuya,Ikara,Bamuyayi Health Post
493,493,11.5069990000001,8.15415400000006,Paki,Ikara,Paki Primary Health Center
494,494,11.487000000078,8.06539700025957,Paki,Ikara,Yalwan Daji Health Post
495,495,11.1723190002671,8.41901699952774,Pala,Ikara,Kundurun Health Post
496,496,11.13825,8.44497000000007,Pala,Ikara,Pala Primary Health Center
497,497,11.1391819997521,8.44761199995673,Pala,Ikara,Zomo Kowa Med Center
498,498,11.3678669,7.98829980000005,Rumi,Ikara,Wambai Health Post
499,499,11.3630749998768,8.03468000038885,Rumi,Ikara,Lafiya Tafi Kudi Clinic And Maternity
500,500,11.3646099999198,8.00306799990994,Rumi,Ikara,Zinta Maternity Home Wambai
501,501,11.3507692000001,7.99546670000007,Rumi,Ikara,Dan Sambo Health Post
502,502,11.3650840002418,7.99633100033248,Rumi,Ikara,Wambai Health Post
503,503,11.3660869999233,7.99753500015055,Rumi,Ikara,Jamaâ a Clinic And Maternity
504,504,11.3931180000001,8.01939280000005,Rumi,Ikara,Rafin Rogo Health Center
505,505,11.386239,7.96562780000005,Rumi,Ikara,Gidan Dahiru Ja Health Center
506,506,11.4601220000001,7.98862300000008,Rumi,Ikara,Yauran Health Post
507,507,11.3628556,8.01300120000008,Rumi,Ikara,Rumi Primary Health Center
508,508,11.386239,7.9656278,Rumi,Ikara,Gidan Dahiru Ja Health Center
509,509,11.3628556,8.0130012,Rumi,Ikara,Rumi Primary Health Center
510,510,11.3634510001323,8.02755599954838,Rumi,Ikara,Rumi Health Post
511,511,11.3931270002957,8.01949300006999,Rumi,Ikara,Rafin Rogo Health Clinic
512,512,11.43602,7.99296600000002,Rumi,Ikara,Runji Health Center
513,513,11.3354570001117,8.10254100049718,Saulawa,Ikara,Saulawa Comprehensive Health Center
514,514,11.30699,8.06533,Saulawa,Ikara,Paki Primary Health Care
515,515,11.3351869999282,8.09919900022646,Saulawa,Ikara,Saulawa Nursing Home And Convalescent Center
516,516,11.310192,8.11833200000007,Saulawa,Ikara,Fadamar Kale Health Center
517,517,11.3640488,8.12886590000005,Saulawa,Ikara,Kwari Health Center
518,518,11.3354295,8.10257530000007,Saulawa,Ikara,Saulawa Primary Health Center
519,519,11.3211605000001,8.16416900000007,Saulawa,Ikara,Pampaida Health Center
520,520,11.364084999563,8.12877900032464,Saulawa,Ikara,Kwari Health Post
521,521,11.3219959999656,8.16456899964231,Saulawa,Ikara,Pampaida Health Clinic
522,522,11.17861,8.42304000000007,Saya Saya,Ikara,Kurmin Jau Health Clinic
523,523,11.2141199996689,8.39203500019477,Saya Saya,Ikara,Bareda Health Post
524,524,11.1963869996201,8.39960700033959,Saya Saya,Ikara,Busunra Health Clinic
525,525,11.2164842,8.36304000000007,Saya Saya,Ikara,Saya Saya Primary Health Center
526,526,11.2140714,8.39215640000003,Saya Saya,Ikara,Bareda Health Clinic
527,527,11.183975,8.34704200000004,Saya Saya,Ikara,Kargo Health Center
528,528,11.2165550003234,8.3630340004899,Saya Saya,Ikara,Saya Saya Health Center
529,529,9.54123300002078,8.02853700021495,Chori,Jaba,Makama Kundula Health Post
530,530,9.53366333300005,8.03619500000002,Chori,Jaba,Chori Fadek Health Post
531,531,9.50335,8.09957,Chori,Jaba,Tungan Nok Health Clinic
532,532,9.53355000000005,8.06937000000005,Chori,Jaba,Burwaye Health Clinic
533,533,9.54074000000003,8.05573500000003,Chori,Jaba,Galadima Health Clinic
534,534,9.52174799978167,8.03053699957383,Chori,Jaba,Makama Health Post
535,535,9.53364899986781,8.03619800042026,Chori,Jaba,Fafek Health Post
536,536,9.56297875600006,8.02262504100003,Chori,Jaba,Arzuka Health Post
537,537,9.51431000000002,8.08532600000007,Chori,Jaba,Chori Primary Health Center
538,538,9.54074,8.055735,Chori,Jaba,Health Clinic Galadima
539,539,9.5336249998515,8.06940899998557,Chori,Jaba,Burwaye Health Post
540,540,9.49871900000005,8.04636600000003,Chori,Jaba,Chori Bariki Health Post
541,541,9.561061000493,8.07911299957897,Daddu,Jaba,Karshe Health Clinic
542,542,9.56114000000002,8.07906333300002,Daddu,Jaba,Karshe Health Clinic
543,543,9.58462699950496,8.14337400024129,Daddu,Jaba,Kurmin Zomo Health Clinic
544,544,9.56693000048068,8.09299200000908,Daddu,Jaba,Kajuru Health Clinic
545,545,9.55799800041183,8.14967799952456,Daddu,Jaba,Kyari Health Clinic
546,546,9.56002166700006,8.14965666700004,Daddu,Jaba,Kyari Health Center
547,547,9.59222833300004,8.11800833300003,Daddu,Jaba,Madachi Health Clinic
548,548,9.60403333300007,8.10607500000003,Daddu,Jaba,Gidan Sani Health Clinic
549,549,9.6039569996388,8.10597999983383,Daddu,Jaba,Gidan Sani Health Clinic
550,550,9.56697333300002,8.09307500000006,Daddu,Jaba,Kajuru Health Clinic
551,551,9.55226900000002,8.12843200000003,Daddu,Jaba,Daddu Primary Health Center
552,552,9.59216199962464,8.11808900006133,Daddu,Jaba,Ungwar Rana Health Clinic
553,553,9.57383000000004,8.11415000000005,Daddu,Jaba,Unguwan Rana Bitaro Health Clinic
554,554,9.58437800000007,8.14275000000004,Daddu,Jaba,Kurmin Zomo Health Clinic
555,555,9.47548000000006,7.96889333300004,Dura Bitaro,Jaba,Ungwan Rana Health Clinic
556,556,9.48039500000004,7.96618400000006,Dura Bitaro,Jaba,Bitaro Primary Health Center
